timestamp,provider_id,provider_name,category,image_id,run_number,e2e_ms,inference_ms,throughput,ram_peak_mb,energy_mwh,model_size_mb,total_tokens,cost_usd,caption_text,model_name,success,error
2025-12-21 19:51:18,florence2_onnx_local,Florence-2 (Local),Local,000000001353,1,6082.963477,5770.8623450000005,0.16439355649282653,78.62222290039062,,215.06091213226318,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:51:23,florence2_onnx_local,Florence-2 (Local),Local,000000001353,2,4999.25293,4988.342852,0.2000298872655759,26.19854736328125,,215.06091213226318,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:51:28,florence2_onnx_local,Florence-2 (Local),Local,000000001353,3,4690.851172,4679.286056,0.2131809267301137,42.71795654296875,14.855364,215.06091213226318,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:51:34,florence2_onnx_local,Florence-2 (Local),Local,000000001353,4,5966.256484,5957.412969999999,0.16760928778066259,22.738937377929688,,215.06091213226318,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:51:41,florence2_onnx_local,Florence-2 (Local),Local,000000001353,5,7249.393867,7233.951835,0.13794256710924546,49.32081604003906,,215.06091213226318,13,,A  group  of  children  riding  a  train  in  a  dark  room .,Florence-2-base,1,
2025-12-21 19:52:16,florence2_onnx_local,Florence-2 (Local),Local,000000001425,1,6934.987695,6557.743398,0.14419636255749693,78.60659790039062,,215.06091213226318,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:22,florence2_onnx_local,Florence-2 (Local),Local,000000001425,2,5202.030118,5189.95418,0.1922326432789792,31.246109008789062,,215.06091213226318,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:28,florence2_onnx_local,Florence-2 (Local),Local,000000001425,3,5841.618008,5827.505821,0.17118544872850575,15.761764526367188,44.44585703669725,215.06091213226318,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:34,florence2_onnx_local,Florence-2 (Local),Local,000000001425,4,6341.530782,6324.674375,0.1576906324949855,15.761764526367188,,215.06091213226318,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:52:41,florence2_onnx_local,Florence-2 (Local),Local,000000001425,5,6917.35207,6899.145077,0.14456398776302273,15.761764526367188,,215.06091213226318,10,,A  plate  of  food  that  is  partially  eaten .,Florence-2-base,1,
2025-12-21 19:53:14,florence2_onnx_local,Florence-2 (Local),Local,000000001490,1,7950.203203,7578.9482419999995,0.12578294849402732,77.62222290039062,,215.06091213226318,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:21,florence2_onnx_local,Florence-2 (Local),Local,000000001490,2,6080.16793,6068.50711,0.16446914156201606,47.93394470214844,,215.06091213226318,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:28,florence2_onnx_local,Florence-2 (Local),Local,000000001490,3,7006.723555,6994.193711,0.1427200591189872,39.773040771484375,44.343963,215.06091213226318,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:35,florence2_onnx_local,Florence-2 (Local),Local,000000001490,4,7413.183554,7396.2028119999995,0.13489481175201992,34.39573669433594,,215.06091213226318,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:53:44,florence2_onnx_local,Florence-2 (Local),Local,000000001490,5,8344.095781,8329.280117,0.1198452206501583,28.00030517578125,,215.06091213226318,19,,A  man  in  a  wet  suit  is  on  a  surf board  and  padd les  across  the  water .,Florence-2-base,1,
2025-12-21 19:54:24,florence2_onnx_local,Florence-2 (Local),Local,000000001503,1,6769.048672,6400.718085999999,0.1477312468052527,77.56755065917969,,215.06091213226318,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:29,florence2_onnx_local,Florence-2 (Local),Local,000000001503,2,4969.684805,4956.917772999999,0.20122000473629637,30.843780517578125,29.390261936170212,215.06091213226318,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:35,florence2_onnx_local,Florence-2 (Local),Local,000000001503,3,5640.551601,5627.612461,0.17728762552632482,45.91780090332031,,215.06091213226318,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:41,florence2_onnx_local,Florence-2 (Local),Local,000000001503,4,6075.486211,6062.791289000001,0.16459588011070542,27.99639892578125,,215.06091213226318,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:54:48,florence2_onnx_local,Florence-2 (Local),Local,000000001503,5,7171.334375,7099.015546,0.1394440626679048,0.00390625,,215.06091213226318,12,,A  computer  desk  with  a  bunch  of  monitors  and  keyboards .,Florence-2-base,1,
2025-12-21 19:55:24,florence2_onnx_local,Florence-2 (Local),Local,000000001532,1,6873.858868,6512.187695,0.14547869242054387,77.55191040039062,,215.06091213226318,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:29,florence2_onnx_local,Florence-2 (Local),Local,000000001532,2,4977.87793,4964.387345,0.20088881528679833,30.847671508789062,44.02830599999999,215.06091213226318,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:35,florence2_onnx_local,Florence-2 (Local),Local,000000001532,3,5868.988438,5858.028788,0.17038711365067438,45.91780090332031,,215.06091213226318,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:42,florence2_onnx_local,Florence-2 (Local),Local,000000001532,4,6437.978477,6421.1500399999995,0.1553282608154951,27.99639892578125,,215.06091213226318,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:55:49,florence2_onnx_local,Florence-2 (Local),Local,000000001532,5,6885.657695,6818.327501000001,0.14522940934547865,4.57763671875E-5,,215.06091213226318,12,,A  highway  with  several  cars  and  signs  on  the  bridge .,Florence-2-base,1,
2025-12-21 19:56:30,florence2_onnx_local,Florence-2 (Local),Local,000000001584,1,6300.135703,5954.307656,0.15872673973099022,77.56362915039062,44.02830599999999,215.06091213226318,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:35,florence2_onnx_local,Florence-2 (Local),Local,000000001584,2,4787.51043,4776.594959999999,0.20887682953831183,30.843765258789062,,215.06091213226318,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:40,florence2_onnx_local,Florence-2 (Local),Local,000000001584,3,4701.846328,4690.034648,0.21268240819460488,45.91780090332031,,215.06091213226318,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:47,florence2_onnx_local,Florence-2 (Local),Local,000000001584,4,6692.367618,6679.712306,0.14942394935244874,27.99639892578125,,215.06091213226318,12,,A  red  double  deck er  bus  driving  down  a  street .,Florence-2-base,1,
2025-12-21 19:56:54,florence2_onnx_local,Florence-2 (Local),Local,000000001584,5,0.0,,0.0,,,,,,,,0,Unknown error
2025-12-21 19:57:25,florence2_onnx_local,Florence-2 (Local),Local,000000001675,1,7656.36918,7270.0336720000005,0.13061021177142348,78.57534790039062,,215.06091213226318,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:31,florence2_onnx_local,Florence-2 (Local),Local,000000001675,2,5786.756641,5737.81961,0.17280837298649415,21.048751831054688,59.312340000000006,215.06091213226318,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:38,florence2_onnx_local,Florence-2 (Local),Local,000000001675,3,6296.877812,6244.056288,0.15880886208309358,34.39573669433594,,215.06091213226318,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:44,florence2_onnx_local,Florence-2 (Local),Local,000000001675,4,6497.613672,6449.8815620000005,0.15390265572563575,15.9342041015625,,215.06091213226318,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:57:51,florence2_onnx_local,Florence-2 (Local),Local,000000001675,5,6677.130117,6622.148946,0.1497649412962608,45.91780090332031,,215.06091213226318,12,,A  black  and  white  cat  is  looking  at  the  camera .,Florence-2-base,1,
2025-12-21 19:28:01,florence2_onnx_local,Florence-2 (Local),Local,000000000139,1,5797.53289,5513.164765,0.1724871628973199,78.53581237792969,,215.06091213226318,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:05,florence2_onnx_local,Florence-2 (Local),Local,000000000139,2,4771.688711,4758.956798,0.20956941254251069,31.078140258789062,,215.06091213226318,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:11,florence2_onnx_local,Florence-2 (Local),Local,000000000139,3,5001.907813,4989.8880070000005,0.19992371658689745,49.32081604003906,,215.06091213226318,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:16,florence2_onnx_local,Florence-2 (Local),Local,000000000139,4,5653.667266,5640.405664000001,0.1768763446716781,34.42308044433594,15.120359999999998,215.06091213226318,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:23,florence2_onnx_local,Florence-2 (Local),Local,000000000139,5,6471.861719,6417.959296000001,0.15451504426681648,7.4575347900390625,,215.06091213226318,11,,A  large  room  with  a  wooden  table  and  chairs .,Florence-2-base,1,
2025-12-21 19:28:30,florence2_onnx_local,Florence-2 (Local),Local,000000000285,1,7327.888516,7309.861405999999,0.13646495819587875,45.825897216796875,,215.06091213226318,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:38,florence2_onnx_local,Florence-2 (Local),Local,000000000285,2,7232.27668,7216.172619,0.13826904642149282,22.738937377929688,,215.06091213226318,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:45,florence2_onnx_local,Florence-2 (Local),Local,000000000285,3,7289.508906,7270.463126000001,0.1371834526708513,15.761764526367188,,215.06091213226318,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:28:53,florence2_onnx_local,Florence-2 (Local),Local,000000000285,4,7282.741328,7267.266719000001,0.1373109321012534,15.761764526367188,60.24714763636364,215.06091213226318,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:29:00,florence2_onnx_local,Florence-2 (Local),Local,000000000285,5,7629.662148,7544.619805,0.13106740254050891,4.57763671875E-5,,215.06091213226318,10,,A  brown  bear  is  smiling  in  the  grass .,Florence-2-base,1,
2025-12-21 19:58:48,florence2_onnx_local,Florence-2 (Local),Local,000000001761,1,5871.500352,5559.909140000001,0.17031421954345477,77.55970764160156,,215.06091213226318,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:58:53,florence2_onnx_local,Florence-2 (Local),Local,000000001761,2,4674.219336,4661.878907,0.2139394684152237,33.46485900878906,,215.06091213226318,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:58:57,florence2_onnx_local,Florence-2 (Local),Local,000000001761,3,4470.050703,4459.45625,0.22371110898783916,15.761764526367188,14.728572321428572,215.06091213226318,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:03,florence2_onnx_local,Florence-2 (Local),Local,000000001761,4,5165.250507,5151.804101,0.19360145236804874,15.761764526367188,,215.06091213226318,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:10,florence2_onnx_local,Florence-2 (Local),Local,000000001761,5,7076.121797,7057.217579,0.14132034872887025,15.761764526367188,,215.06091213226318,10,,A  bridge  with  three  planes  flying  over  it .,Florence-2-base,1,
2025-12-21 19:59:45,florence2_onnx_local,Florence-2 (Local),Local,000000001818,1,7443.640274,7053.199922,0.1343428703147994,78.61051940917969,,215.06091213226318,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 19:59:51,florence2_onnx_local,Florence-2 (Local),Local,000000001818,2,5381.641523,5366.394257,0.1858169102728621,33.46879577636719,,215.06091213226318,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 19:59:57,florence2_onnx_local,Florence-2 (Local),Local,000000001818,3,6415.67375,6403.985584999999,0.15586827494150557,49.32080078125,,215.06091213226318,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:04,florence2_onnx_local,Florence-2 (Local),Local,000000001818,4,6684.054258,6664.513321,0.14960979689880907,34.42308044433594,44.425799999999995,215.06091213226318,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:11,florence2_onnx_local,Florence-2 (Local),Local,000000001818,5,6781.86621,6716.658985,0.14745203886881159,7.45751953125,,215.06091213226318,11,,A  black  and  white  photo  of  a  z ebra .,Florence-2-base,1,
2025-12-21 20:00:48,florence2_onnx_local,Florence-2 (Local),Local,000000001993,1,6189.318984,5892.111758999999,0.1615686641107202,75.56753540039062,,215.06091213226318,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:00:53,florence2_onnx_local,Florence-2 (Local),Local,000000001993,2,5131.111094,5116.036405,0.19488956323111722,21.408767700195312,,215.06091213226318,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:00:59,florence2_onnx_local,Florence-2 (Local),Local,000000001993,3,5827.140117,5815.304961,0.17161076959220817,36.9901123046875,29.601612,215.06091213226318,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:06,florence2_onnx_local,Florence-2 (Local),Local,000000001993,4,6650.005586,6635.105156,0.1503758135339407,15.761764526367188,,215.06091213226318,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:13,florence2_onnx_local,Florence-2 (Local),Local,000000001993,5,7091.464219,7074.5015619999995,0.14101460137396202,36.9588623046875,,215.06091213226318,14,,A  bed  sitting  next  to  a  window  with  a  table  and  chairs .,Florence-2-base,1,
2025-12-21 20:01:46,florence2_onnx_local,Florence-2 (Local),Local,000000002006,1,6887.803203,6508.284023,0.14518417128474975,77.56753540039062,,215.06091213226318,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:01:51,florence2_onnx_local,Florence-2 (Local),Local,000000002006,2,5090.941446,5079.048554999999,0.1964273230417351,26.19854736328125,,215.06091213226318,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:01:58,florence2_onnx_local,Florence-2 (Local),Local,000000002006,3,6132.767266,6117.606563,0.163058527517258,42.71795654296875,,215.06091213226318,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:02:04,florence2_onnx_local,Florence-2 (Local),Local,000000002006,4,6430.07707,6414.795155,0.15551913128157888,24.310501098632812,29.601612,215.06091213226318,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:02:11,florence2_onnx_local,Florence-2 (Local),Local,000000002006,5,6755.584297,6739.6632039999995,0.1480256860156533,49.32081604003906,,215.06091213226318,13,,A  purple  bus  with  a  man  in  the  driver 's  seat .,Florence-2-base,1,
2025-12-21 20:03:23,florence2_onnx_local,Florence-2 (Local),Local,000000002149,1,5820.721796,5499.266876000001,0.17179999921782896,78.55191040039062,,215.06091213226318,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:28,florence2_onnx_local,Florence-2 (Local),Local,000000002149,2,4746.661211,4735.946679,0.2106743994457792,33.46485900878906,,215.06091213226318,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:33,florence2_onnx_local,Florence-2 (Local),Local,000000002149,3,5077.168438,5065.054063,0.1969601781409325,49.32081604003906,14.432888178947369,215.06091213226318,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:39,florence2_onnx_local,Florence-2 (Local),Local,000000002149,4,5933.473633,5916.569647,0.1685353406541379,34.42308044433594,,215.06091213226318,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:03:46,florence2_onnx_local,Florence-2 (Local),Local,000000002149,5,6297.143047,6230.338281,0.15880217307059694,9.852066040039062,,215.06091213226318,11,,A  close  up  of  a  bowl  of  green  apples .,Florence-2-base,1,
2025-12-21 20:04:20,florence2_onnx_local,Florence-2 (Local),Local,000000002153,1,5894.119453,5605.83793,0.16966062665917267,73.43472290039062,,215.06091213226318,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:25,florence2_onnx_local,Florence-2 (Local),Local,000000002153,2,4818.934023,4806.350352,0.2075147730239012,26.26104736328125,,215.06091213226318,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:30,florence2_onnx_local,Florence-2 (Local),Local,000000002153,3,4782.009024,4765.219453,0.20911712942848684,42.71795654296875,44.010639600000005,215.06091213226318,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:37,florence2_onnx_local,Florence-2 (Local),Local,000000002153,4,6600.164571,6588.215781,0.1515113735790513,22.738937377929688,,215.06091213226318,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:04:44,florence2_onnx_local,Florence-2 (Local),Local,000000002153,5,7036.74918,7018.540117,0.14211107635358405,49.32081604003906,,215.06091213226318,13,,A  baseball  player  holding  a  bat  on  top  of  a  field .,Florence-2-base,1,
2025-12-21 20:05:16,florence2_onnx_local,Florence-2 (Local),Local,000000002157,1,7963.24332,7572.574179,0.12557697408146007,78.59878540039062,,215.06091213226318,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:23,florence2_onnx_local,Florence-2 (Local),Local,000000002157,2,6131.963008,6118.301211,0.16307991400068148,15.761764526367188,,215.06091213226318,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:29,florence2_onnx_local,Florence-2 (Local),Local,000000002157,3,6643.017265,6627.5332419999995,0.150534005875416,15.761764526367188,,215.06091213226318,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:36,florence2_onnx_local,Florence-2 (Local),Local,000000002157,4,7079.551562,7063.859922,0.14125188456392798,15.761764526367188,,215.06091213226318,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:05:45,florence2_onnx_local,Florence-2 (Local),Local,000000002157,5,8100.639336,8089.356446,0.12344704640236312,15.761764526367188,,215.06091213226318,18,,A  table  with  a  red  table  cloth  and  a  large  cake  and  many  plates  of  food .,Florence-2-base,1,
2025-12-21 20:06:28,florence2_onnx_local,Florence-2 (Local),Local,000000002261,1,5995.995782,5659.266484,0.1667779692243953,78.53628540039062,,215.06091213226318,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:32,florence2_onnx_local,Florence-2 (Local),Local,000000002261,2,4676.041211,4662.565780999999,0.21385611351063005,30.843765258789062,29.19384409090909,215.06091213226318,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:38,florence2_onnx_local,Florence-2 (Local),Local,000000002261,3,5152.740235,5141.740039,0.19407149485384448,45.91780090332031,,215.06091213226318,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:44,florence2_onnx_local,Florence-2 (Local),Local,000000002261,4,5869.054297,5855.25246,0.17038520166888824,27.99639892578125,,215.06091213226318,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:06:51,florence2_onnx_local,Florence-2 (Local),Local,000000002261,5,7393.889961,7323.227149,0.135246805845722,4.57763671875E-5,,215.06091213226318,12,,A  man  laying  on  a  surf board  in  the  water .,Florence-2-base,1,
2025-12-21 20:07:23,florence2_onnx_local,Florence-2 (Local),Local,000000002299,1,8811.497695,8333.505743,0.11348808506951553,78.61441040039062,,215.06091213226318,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:30,florence2_onnx_local,Florence-2 (Local),Local,000000002299,2,6488.138321,6471.945781,0.15412741691454454,31.078140258789062,,215.06091213226318,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:37,florence2_onnx_local,Florence-2 (Local),Local,000000002299,3,6668.818593,6651.9322649999995,0.14995159728136273,49.32081604003906,,215.06091213226318,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:44,florence2_onnx_local,Florence-2 (Local),Local,000000002299,4,6905.633906,6884.656797,0.14480929826458716,34.42308044433594,,215.06091213226318,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:07:51,florence2_onnx_local,Florence-2 (Local),Local,000000002299,5,7230.686055,7160.71039,0.13829946320356457,9.852066040039062,,215.06091213226318,11,,A  group  of  children  are  posing  for  a  picture .,Florence-2-base,1,
2025-12-21 20:08:53,florence2_onnx_local,Florence-2 (Local),Local,000000002431,1,5997.305469,5672.039844000001,0.16674154837851565,77.61050415039062,,215.06091213226318,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
2025-12-21 20:08:58,florence2_onnx_local,Florence-2 (Local),Local,000000002431,2,5214.349687,5202.95039,0.19177846903768656,21.377517700195312,,215.06091213226318,14,,A  table  with  a  plate  of  food  and  a  glass  of  wine .,Florence-2-base,1,
