timestamp,provider_id,provider_name,category,image_id,run_number,e2e_ms,inference_ms,throughput,ram_peak_mb,energy_mwh,model_size_mb,total_tokens,cost_usd,caption_text,model_name,success,error
2025-12-12 21:30:20,blip_onnx_local,BLIP (Local),Local,000000000724,3,650.603086,646.262774,1.53703543914638,21.816024780273438,,240.55968570709229,7,,"a stop sign on a street corner",BLIP-base,1,""
2025-12-12 21:30:20,blip_onnx_local,BLIP (Local),Local,000000000724,4,646.183008,641.520469,1.5475492045126635,24.266220092773438,,240.55968570709229,7,,"a stop sign on a street corner",BLIP-base,1,""
2025-12-12 21:30:21,blip_onnx_local,BLIP (Local),Local,000000000724,5,641.776172,638.159454,1.5581756438286711,9.144622802734375,,240.55968570709229,7,,"a stop sign on a street corner",BLIP-base,1,""
2025-12-12 21:30:22,blip_onnx_local,BLIP (Local),Local,000000000776,1,720.41461,718.364219,1.3880895613707778,21.848159790039062,,240.55968570709229,9,,"a group of teddy bears sitting on a couch",BLIP-base,1,""
2025-12-12 21:30:23,blip_onnx_local,BLIP (Local),Local,000000000776,2,709.190235,704.501366,1.410058896256517,26.895233154296875,,240.55968570709229,9,,"a group of teddy bears sitting on a couch",BLIP-base,1,""
2025-12-12 21:30:23,blip_onnx_local,BLIP (Local),Local,000000000776,3,708.443828,703.365978,1.4115445155660244,29.641433715820312,,240.55968570709229,9,,"a group of teddy bears sitting on a couch",BLIP-base,1,""
2025-12-12 21:30:24,blip_onnx_local,BLIP (Local),Local,000000000776,4,714.731953,709.408555,1.3991259181888012,29.672683715820312,,240.55968570709229,9,,"a group of teddy bears sitting on a couch",BLIP-base,1,""
2025-12-12 21:30:25,blip_onnx_local,BLIP (Local),Local,000000000776,5,716.615664,709.32293,1.3954481463860382,3.9492645263671875,,240.55968570709229,9,,"a group of teddy bears sitting on a couch",BLIP-base,1,""
2025-12-12 21:30:26,blip_onnx_local,BLIP (Local),Local,000000000785,1,703.464609,695.2492199999999,1.4215356212752985,4.0430145263671875,,240.55968570709229,8,,"a woman in a red jacket is skiing",BLIP-base,1,""
2025-12-12 21:30:27,blip_onnx_local,BLIP (Local),Local,000000000785,2,719.004101,706.1624220000001,1.3908126512897316,14.922134399414062,,240.55968570709229,8,,"a woman in a red jacket is skiing",BLIP-base,1,""
2025-12-12 21:30:27,blip_onnx_local,BLIP (Local),Local,000000000785,3,717.638203,705.879844,1.3934598183591962,17.082366943359375,,240.55968570709229,8,,"a woman in a red jacket is skiing",BLIP-base,1,""
2025-12-12 21:30:28,blip_onnx_local,BLIP (Local),Local,000000000785,4,701.236679,691.364766,1.426052044833211,19.359786987304688,,240.55968570709229,8,,"a woman in a red jacket is skiing",BLIP-base,1,""
2025-12-12 21:30:29,blip_onnx_local,BLIP (Local),Local,000000000785,5,677.833907,667.92625,1.4752876621735598,21.754409790039062,,240.55968570709229,8,,"a woman in a red jacket is skiing",BLIP-base,1,""
2025-12-12 21:30:30,blip_onnx_local,BLIP (Local),Local,000000000802,1,675.470234,673.163008,1.4804501363120022,24.359970092773438,,240.55968570709229,8,,"a kitchen with a refrigerator and a stove",BLIP-base,1,""
2025-12-12 21:30:31,blip_onnx_local,BLIP (Local),Local,000000000802,2,675.219375,672.339571,1.4810001564306414,26.895233154296875,,240.55968570709229,8,,"a kitchen with a refrigerator and a stove",BLIP-base,1,""
2025-12-12 21:30:31,blip_onnx_local,BLIP (Local),Local,000000000802,3,676.463516,673.4188670000001,1.4782763243657326,26.895233154296875,,240.55968570709229,8,,"a kitchen with a refrigerator and a stove",BLIP-base,1,""
2025-12-12 21:30:32,blip_onnx_local,BLIP (Local),Local,000000000802,4,674.759804,671.673321,1.4820088482923324,3.9805145263671875,,240.55968570709229,8,,"a kitchen with a refrigerator and a stove",BLIP-base,1,""
2025-12-12 21:30:33,blip_onnx_local,BLIP (Local),Local,000000000802,5,677.908398,672.634531,1.4751255522873754,3.9492645263671875,,240.55968570709229,8,,"a kitchen with a refrigerator and a stove",BLIP-base,1,""
2025-12-12 21:30:34,blip_onnx_local,BLIP (Local),Local,000000000872,1,642.930117,640.736874,1.5553789961903433,3.9805145263671875,,240.55968570709229,7,,"a baseball player running to first base",BLIP-base,1,""
2025-12-12 21:30:34,blip_onnx_local,BLIP (Local),Local,000000000872,2,639.257149,633.9098839999999,1.5643157085756736,9.144622802734375,,240.55968570709229,7,,"a baseball player running to first base",BLIP-base,1,""
2025-12-12 21:30:35,blip_onnx_local,BLIP (Local),Local,000000000872,3,638.664336,633.080078,1.565767718083447,24.297470092773438,,240.55968570709229,7,,"a baseball player running to first base",BLIP-base,1,""
2025-12-12 21:30:36,blip_onnx_local,BLIP (Local),Local,000000000872,4,647.168633,641.426798,1.5451923177494296,3.9492645263671875,,240.55968570709229,7,,"a baseball player running to first base",BLIP-base,1,""
2025-12-12 21:30:37,blip_onnx_local,BLIP (Local),Local,000000000872,5,642.580937,639.0519529999999,1.5562241928132394,9.144622802734375,32.053724307692306,240.55968570709229,7,,"a baseball player running to first base",BLIP-base,1,""
2025-12-12 21:30:37,blip_onnx_local,BLIP (Local),Local,000000000885,1,671.026445,668.9134770000001,1.4902542328268449,21.848159790039062,,240.55968570709229,8,,"a man is playing tennis on a court",BLIP-base,1,""
2025-12-12 21:30:38,blip_onnx_local,BLIP (Local),Local,000000000885,2,674.909063,672.060351,1.4816810957537847,26.895233154296875,,240.55968570709229,8,,"a man is playing tennis on a court",BLIP-base,1,""
2025-12-12 21:30:39,blip_onnx_local,BLIP (Local),Local,000000000885,3,675.236836,671.17043,1.4809618591364881,26.926483154296875,,240.55968570709229,8,,"a man is playing tennis on a court",BLIP-base,1,""
2025-12-12 21:30:40,blip_onnx_local,BLIP (Local),Local,000000000885,4,689.156992,685.4365230000001,1.4510481814860554,3.9492645263671875,,240.55968570709229,8,,"a man is playing tennis on a court",BLIP-base,1,""
2025-12-12 21:30:40,blip_onnx_local,BLIP (Local),Local,000000000885,5,700.496289,694.091679,1.4275593114526834,3.9492645263671875,,240.55968570709229,8,,"a man is playing tennis on a court",BLIP-base,1,""
2025-12-12 21:30:41,blip_onnx_local,BLIP (Local),Local,000000001000,1,752.934023,750.790234,1.3281376182412201,4.0117645263671875,,240.55968570709229,9,,"a group of kids standing on a tennis court",BLIP-base,1,""
2025-12-12 21:30:42,blip_onnx_local,BLIP (Local),Local,000000001000,2,768.939648,764.70832,1.3004921811496966,29.672683715820312,,240.55968570709229,9,,"a group of kids standing on a tennis court",BLIP-base,1,""
2025-12-12 21:30:43,blip_onnx_local,BLIP (Local),Local,000000001000,3,783.571093,778.193125,1.276208386110027,3.9492645263671875,,240.55968570709229,9,,"a group of kids standing on a tennis court",BLIP-base,1,""
2025-12-12 21:30:44,blip_onnx_local,BLIP (Local),Local,000000001000,4,772.708477,768.3278130000001,1.2941491257899065,29.672683715820312,,240.55968570709229,9,,"a group of kids standing on a tennis court",BLIP-base,1,""
2025-12-12 21:30:45,blip_onnx_local,BLIP (Local),Local,000000001000,5,774.969453,769.404843,1.2903734413387258,3.9492645263671875,,240.55968570709229,9,,"a group of kids standing on a tennis court",BLIP-base,1,""
2025-12-12 21:30:45,blip_onnx_local,BLIP (Local),Local,000000001268,1,726.006055,723.484569,1.377398980508503,4.0117645263671875,,240.55968570709229,8,,"a woman taking a picture of a swan",BLIP-base,1,""
2025-12-12 21:30:46,blip_onnx_local,BLIP (Local),Local,000000001268,2,733.787344,727.574609,1.3627926512725463,14.922134399414062,,240.55968570709229,8,,"a woman taking a picture of a swan",BLIP-base,1,""
2025-12-12 21:30:47,blip_onnx_local,BLIP (Local),Local,000000001268,3,728.611875,724.45328,1.3724728271825104,17.082366943359375,,240.55968570709229,8,,"a woman taking a picture of a swan",BLIP-base,1,""
2025-12-12 21:30:48,blip_onnx_local,BLIP (Local),Local,000000001268,4,731.770704,726.978945,1.3665482842286618,19.391036987304688,,240.55968570709229,8,,"a woman taking a picture of a swan",BLIP-base,1,""
2025-12-12 21:30:49,blip_onnx_local,BLIP (Local),Local,000000001268,5,734.248086,730.276329,1.3619374964227011,21.754409790039062,,240.55968570709229,8,,"a woman taking a picture of a swan",BLIP-base,1,""
2025-12-12 21:30:50,blip_onnx_local,BLIP (Local),Local,000000001296,1,685.435664,682.54414,1.4589261290611806,24.328720092773438,,240.55968570709229,7,,"a woman is holding a cell phone",BLIP-base,1,""
2025-12-12 21:30:50,blip_onnx_local,BLIP (Local),Local,000000001296,2,693.722813,689.636251,1.441497931537679,24.266220092773438,,240.55968570709229,7,,"a woman is holding a cell phone",BLIP-base,1,""
2025-12-12 21:30:51,blip_onnx_local,BLIP (Local),Local,000000001296,3,693.023359,687.79336,1.442952805289208,3.9492645263671875,,240.55968570709229,7,,"a woman is holding a cell phone",BLIP-base,1,""
2025-12-12 21:30:52,blip_onnx_local,BLIP (Local),Local,000000001296,4,667.887812,662.877461,1.497257446584457,9.144622802734375,,240.55968570709229,7,,"a woman is holding a cell phone",BLIP-base,1,""
2025-12-12 21:30:53,blip_onnx_local,BLIP (Local),Local,000000001296,5,655.909375,652.1823440000001,1.524600864258115,21.785659790039062,,240.55968570709229,7,,"a woman is holding a cell phone",BLIP-base,1,""
2025-12-12 21:30:53,blip_onnx_local,BLIP (Local),Local,000000001353,1,784.479453,782.089453,1.274730646132041,32.59858703613281,,240.55968570709229,10,,"a group of people riding a train on a track",BLIP-base,1,""
2025-12-12 21:30:54,blip_onnx_local,BLIP (Local),Local,000000001353,2,788.018477,783.246641,1.2690057773861056,32.50483703613281,,240.55968570709229,10,,"a group of people riding a train on a track",BLIP-base,1,""
2025-12-12 21:30:55,blip_onnx_local,BLIP (Local),Local,000000001353,3,787.623437,782.5282030000001,1.2696422592615157,32.53608703613281,,240.55968570709229,10,,"a group of people riding a train on a track",BLIP-base,1,""
2025-12-12 21:30:56,blip_onnx_local,BLIP (Local),Local,000000001353,4,791.247734,787.095586,1.2638266841469399,29.641433715820312,,240.55968570709229,10,,"a group of people riding a train on a track",BLIP-base,1,""
2025-12-12 21:30:57,blip_onnx_local,BLIP (Local),Local,000000001353,5,788.118789,779.525625,1.2688442579434558,26.895233154296875,,240.55968570709229,10,,"a group of people riding a train on a track",BLIP-base,1,""
2025-12-12 21:30:58,blip_onnx_local,BLIP (Local),Local,000000001425,1,661.544883,659.130078,1.5116132339580048,24.328720092773438,,240.55968570709229,7,,"a plate with a sandwich on it",BLIP-base,1,""
2025-12-12 21:30:58,blip_onnx_local,BLIP (Local),Local,000000001425,2,659.629687,654.602187,1.516002114077076,24.266220092773438,,240.55968570709229,7,,"a plate with a sandwich on it",BLIP-base,1,""
2025-12-12 21:30:59,blip_onnx_local,BLIP (Local),Local,000000001425,3,655.761407,651.5081640000001,1.5249448798379805,3.9492645263671875,,240.55968570709229,7,,"a plate with a sandwich on it",BLIP-base,1,""
2025-12-12 21:31:00,blip_onnx_local,BLIP (Local),Local,000000001425,4,669.619375,666.4745700000001,1.4933857013919287,9.144622802734375,,240.55968570709229,7,,"a plate with a sandwich on it",BLIP-base,1,""
2025-12-12 21:31:01,blip_onnx_local,BLIP (Local),Local,000000001425,5,662.928086,659.6375,1.508459244853898,21.785659790039062,,240.55968570709229,7,,"a plate with a sandwich on it",BLIP-base,1,""
2025-12-12 21:31:02,blip_onnx_local,BLIP (Local),Local,000000001490,1,765.576016,762.995469,1.3062060188677593,29.735183715820312,,240.55968570709229,9,,"a man on a surfboard in the water",BLIP-base,1,""
2025-12-12 21:31:03,blip_onnx_local,BLIP (Local),Local,000000001490,2,808.133985,804.6772269999999,1.2374185698922189,29.672683715820312,,240.55968570709229,9,,"a man on a surfboard in the water",BLIP-base,1,""
2025-12-12 21:31:03,blip_onnx_local,BLIP (Local),Local,000000001490,3,811.066992,806.3042190000001,1.2329437763631736,3.9492645263671875,,240.55968570709229,9,,"a man on a surfboard in the water",BLIP-base,1,""
2025-12-12 21:31:04,blip_onnx_local,BLIP (Local),Local,000000001490,4,816.549024,811.405352,1.2246662118354328,29.672683715820312,,240.55968570709229,9,,"a man on a surfboard in the water",BLIP-base,1,""
2025-12-12 21:31:05,blip_onnx_local,BLIP (Local),Local,000000001490,5,814.919844,810.8335930000001,1.2271145528761966,3.9492645263671875,,240.55968570709229,9,,"a man on a surfboard in the water",BLIP-base,1,""
2025-12-12 21:31:06,blip_onnx_local,BLIP (Local),Local,000000001503,1,587.419258,584.965078,1.7023616205650514,4.0117645263671875,,240.55968570709229,4,,"a white computer monitor",BLIP-base,1,""
2025-12-12 21:31:07,blip_onnx_local,BLIP (Local),Local,000000001503,2,598.111719,593.838047,1.6719284512129748,17.082366943359375,110.75273999999999,240.55968570709229,4,,"a white computer monitor",BLIP-base,1,""
2025-12-12 21:31:07,blip_onnx_local,BLIP (Local),Local,000000001503,3,593.819102,585.236718,1.684014536804173,9.144622802734375,,240.55968570709229,4,,"a white computer monitor",BLIP-base,1,""
2025-12-12 21:31:08,blip_onnx_local,BLIP (Local),Local,000000001503,4,592.492539,587.518944,1.687784966352125,17.082366943359375,,240.55968570709229,4,,"a white computer monitor",BLIP-base,1,""
2025-12-12 21:31:09,blip_onnx_local,BLIP (Local),Local,000000001503,5,600.021953,595.3586720000001,1.6666056883422062,10.953262329101562,,240.55968570709229,4,,"a white computer monitor",BLIP-base,1,""
2025-12-12 21:31:10,blip_onnx_local,BLIP (Local),Local,000000001532,1,910.703398,907.770938,1.0980523430527487,24.328720092773438,,240.55968570709229,11,,"a bridge over a busy street with cars and a sign",BLIP-base,1,""
2025-12-12 21:31:11,blip_onnx_local,BLIP (Local),Local,000000001532,2,905.979257,901.2217579999999,1.1037780305382865,17.082366943359375,,240.55968570709229,11,,"a bridge over a busy street with cars and a sign",BLIP-base,1,""
2025-12-12 21:31:12,blip_onnx_local,BLIP (Local),Local,000000001532,3,944.840821,940.178242,1.0583793352002093,10.953262329101562,,240.55968570709229,11,,"a bridge over a busy street with cars and a sign",BLIP-base,1,""
2025-12-12 21:31:13,blip_onnx_local,BLIP (Local),Local,000000001532,4,996.941446,993.3605460000001,1.0030679374523666,3.9805145263671875,,240.55968570709229,11,,"a bridge over a busy street with cars and a sign",BLIP-base,1,""
2025-12-12 21:31:14,blip_onnx_local,BLIP (Local),Local,000000001532,5,994.799297,989.829297,1.005227891712111,32.53608703613281,,240.55968570709229,11,,"a bridge over a busy street with cars and a sign",BLIP-base,1,""
2025-12-12 21:31:15,blip_onnx_local,BLIP (Local),Local,000000001584,1,655.890351,652.822383,1.5246450850745934,17.144866943359375,,240.55968570709229,4,,"a double decker bus",BLIP-base,1,""
2025-12-12 21:31:15,blip_onnx_local,BLIP (Local),Local,000000001584,2,648.70414,643.839648,1.5415347896500242,12.940780639648438,,240.55968570709229,4,,"a double decker bus",BLIP-base,1,""
2025-12-12 21:31:16,blip_onnx_local,BLIP (Local),Local,000000001584,3,661.017227,656.242305,1.512819876931891,17.668304443359375,,240.55968570709229,4,,"a double decker bus",BLIP-base,1,""
2025-12-12 21:31:17,blip_onnx_local,BLIP (Local),Local,000000001584,4,663.982968,658.4364840000001,1.5060627278017769,9.144622802734375,,240.55968570709229,4,,"a double decker bus",BLIP-base,1,""
2025-12-12 21:31:18,blip_onnx_local,BLIP (Local),Local,000000001584,5,654.943828,646.5432030000001,1.5268484979142363,17.082366943359375,,240.55968570709229,4,,"a double decker bus",BLIP-base,1,""
2025-12-12 21:31:19,blip_onnx_local,BLIP (Local),Local,000000001675,1,848.899804,837.315664,1.177995324404622,11.047012329101562,,240.55968570709229,8,,"a cat is laying on a computer keyboard",BLIP-base,1,""
2025-12-12 21:31:19,blip_onnx_local,BLIP (Local),Local,000000001675,2,850.175703,835.811211,1.1762274509508066,12.879104614257812,,240.55968570709229,8,,"a cat is laying on a computer keyboard",BLIP-base,1,""
2025-12-12 21:31:20,blip_onnx_local,BLIP (Local),Local,000000001675,3,850.444922,837.4665620000001,1.1758551014077312,14.922134399414062,,240.55968570709229,8,,"a cat is laying on a computer keyboard",BLIP-base,1,""
2025-12-12 21:31:21,blip_onnx_local,BLIP (Local),Local,000000001675,4,851.107735,836.726133,1.1749393864925923,17.082366943359375,,240.55968570709229,8,,"a cat is laying on a computer keyboard",BLIP-base,1,""
2025-12-12 21:31:22,blip_onnx_local,BLIP (Local),Local,000000001675,5,811.718086,795.782031,1.231954809492812,19.359786987304688,,240.55968570709229,8,,"a cat is laying on a computer keyboard",BLIP-base,1,""
2025-12-12 21:31:23,blip_onnx_local,BLIP (Local),Local,000000001761,1,894.5525,891.903476,1.1178773744414106,21.816909790039062,,240.55968570709229,10,,"a bridge with a bunch of birds flying over it",BLIP-base,1,""
2025-12-12 21:31:24,blip_onnx_local,BLIP (Local),Local,000000001761,2,895.763242,890.804922,1.1163664159373934,19.359786987304688,,240.55968570709229,10,,"a bridge with a bunch of birds flying over it",BLIP-base,1,""
2025-12-12 21:31:25,blip_onnx_local,BLIP (Local),Local,000000001761,3,895.688242,890.806992,1.1164598943121997,14.922134399414062,,240.55968570709229,10,,"a bridge with a bunch of birds flying over it",BLIP-base,1,""
2025-12-12 21:31:26,blip_onnx_local,BLIP (Local),Local,000000001761,4,893.503829,885.522968,1.1191893840222145,10.953262329101562,,240.55968570709229,10,,"a bridge with a bunch of birds flying over it",BLIP-base,1,""
2025-12-12 21:31:27,blip_onnx_local,BLIP (Local),Local,000000001761,5,900.196328,895.0767189999999,1.1108687837260318,9.144622802734375,,240.55968570709229,10,,"a bridge with a bunch of birds flying over it",BLIP-base,1,""
2025-12-12 21:31:28,blip_onnx_local,BLIP (Local),Local,000000001818,1,846.443203,843.806015,1.181414176941533,12.972854614257812,,240.55968570709229,9,,"a zebra standing in a field of tall grass",BLIP-base,1,""
2025-12-12 21:31:29,blip_onnx_local,BLIP (Local),Local,000000001818,2,851.463984,845.147148,1.1744477967255982,12.879104614257812,,240.55968570709229,9,,"a zebra standing in a field of tall grass",BLIP-base,1,""
2025-12-12 21:31:30,blip_onnx_local,BLIP (Local),Local,000000001818,3,847.621485,842.654882,1.1797718883919042,12.879104614257812,,240.55968570709229,9,,"a zebra standing in a field of tall grass",BLIP-base,1,""
2025-12-12 21:31:31,blip_onnx_local,BLIP (Local),Local,000000001818,4,846.340508,841.10586,1.1815575297974512,12.879104614257812,,240.55968570709229,9,,"a zebra standing in a field of tall grass",BLIP-base,1,""
2025-12-12 21:31:32,blip_onnx_local,BLIP (Local),Local,000000001818,5,856.615429,851.990039,1.167384996984452,12.879104614257812,,240.55968570709229,9,,"a zebra standing in a field of tall grass",BLIP-base,1,""
2025-12-12 21:31:33,blip_onnx_local,BLIP (Local),Local,000000001993,1,801.998047,799.4710150000001,1.2468858293865646,12.941604614257812,,240.55968570709229,8,,"a bedroom with a bed and a table",BLIP-base,1,""
2025-12-12 21:31:34,blip_onnx_local,BLIP (Local),Local,000000001993,2,842.278555,836.722266,1.187255681702593,14.922134399414062,,240.55968570709229,8,,"a bedroom with a bed and a table",BLIP-base,1,""
2025-12-12 21:31:35,blip_onnx_local,BLIP (Local),Local,000000001993,3,845.707696,839.130742,1.1824416458899056,17.082366943359375,,240.55968570709229,8,,"a bedroom with a bed and a table",BLIP-base,1,""
2025-12-12 21:31:36,blip_onnx_local,BLIP (Local),Local,000000001993,4,834.432031,830.3635939999999,1.1984199585454312,19.359786987304688,,240.55968570709229,8,,"a bedroom with a bed and a table",BLIP-base,1,""
2025-12-12 21:31:37,blip_onnx_local,BLIP (Local),Local,000000001993,5,799.20457,796.551875,1.251244096364464,21.754409790039062,,240.55968570709229,8,,"a bedroom with a bed and a table",BLIP-base,1,""
2025-12-12 21:31:37,blip_onnx_local,BLIP (Local),Local,000000002006,1,844.161485,841.230157,1.1846074687949073,24.328720092773438,,240.55968570709229,8,,"a purple bus is driving down the street",BLIP-base,1,""
2025-12-12 21:31:38,blip_onnx_local,BLIP (Local),Local,000000002006,2,795.627851,792.869687,1.2568690233042132,26.895233154296875,,240.55968570709229,8,,"a purple bus is driving down the street",BLIP-base,1,""
2025-12-12 21:31:39,blip_onnx_local,BLIP (Local),Local,000000002006,3,800.275039,797.55836,1.249570399258698,26.895233154296875,,240.55968570709229,8,,"a purple bus is driving down the street",BLIP-base,1,""
2025-12-12 21:31:40,blip_onnx_local,BLIP (Local),Local,000000002006,4,841.173633,836.907812,1.1888151991088385,3.9805145263671875,,240.55968570709229,8,,"a purple bus is driving down the street",BLIP-base,1,""
2025-12-12 21:31:41,blip_onnx_local,BLIP (Local),Local,000000002006,5,840.63918,835.211211,1.1895710119054883,3.9492645263671875,,240.55968570709229,8,,"a purple bus is driving down the street",BLIP-base,1,""
2025-12-12 21:31:42,blip_onnx_local,BLIP (Local),Local,000000002149,1,975.109922,972.401797,1.0255254073806872,4.0117645263671875,,240.55968570709229,8,,"a bowl of green apples in a bowl",BLIP-base,1,""
2025-12-12 21:31:43,blip_onnx_local,BLIP (Local),Local,000000002149,2,1030.014219,1024.081562,0.9708603838215558,3.9492645263671875,,240.55968570709229,8,,"a bowl of green apples in a bowl",BLIP-base,1,""
2025-12-12 21:31:44,blip_onnx_local,BLIP (Local),Local,000000002149,3,1022.925547,1018.67918,0.9775882545242561,3.9492645263671875,,240.55968570709229,8,,"a bowl of green apples in a bowl",BLIP-base,1,""
2025-12-12 21:31:45,blip_onnx_local,BLIP (Local),Local,000000002149,4,1033.229023,1028.021133,0.9678396345240874,3.9492645263671875,,240.55968570709229,8,,"a bowl of green apples in a bowl",BLIP-base,1,""
2025-12-12 21:31:47,blip_onnx_local,BLIP (Local),Local,000000002149,5,1028.236484,1021.773085,0.97253892033654,3.9492645263671875,,240.55968570709229,8,,"a bowl of green apples in a bowl",BLIP-base,1,""
2025-12-12 21:31:48,blip_onnx_local,BLIP (Local),Local,000000002153,1,1021.726836,1018.4143750000001,0.9787351812299858,3.9805145263671875,,240.55968570709229,8,,"a baseball player is swinging at a pitch",BLIP-base,1,""
2025-12-12 21:31:49,blip_onnx_local,BLIP (Local),Local,000000002153,2,1030.819688,1024.633985,0.9701017662363468,3.9492645263671875,,240.55968570709229,8,,"a baseball player is swinging at a pitch",BLIP-base,1,""
2025-12-12 21:31:50,blip_onnx_local,BLIP (Local),Local,000000002153,3,1028.904492,1022.447383,0.9719075072324596,3.9492645263671875,,240.55968570709229,8,,"a baseball player is swinging at a pitch",BLIP-base,1,""
2025-12-12 21:31:51,blip_onnx_local,BLIP (Local),Local,000000002153,4,1031.092812,1024.390313,0.9698447980258056,3.9492645263671875,,240.55968570709229,8,,"a baseball player is swinging at a pitch",BLIP-base,1,""
2025-12-12 21:31:52,blip_onnx_local,BLIP (Local),Local,000000002153,5,1000.057461,994.199452,0.9999425423015769,3.9492645263671875,,240.55968570709229,8,,"a baseball player is swinging at a pitch",BLIP-base,1,""
2025-12-12 21:31:53,blip_onnx_local,BLIP (Local),Local,000000002157,1,1228.317344,1225.0835160000001,0.814121859375129,4.0510101318359375,,240.55968570709229,12,,"a table with a cake , fruit and a plate of fruit",BLIP-base,1,""
2025-12-12 21:31:55,blip_onnx_local,BLIP (Local),Local,000000002157,2,1221.795156,1216.63125,0.818467805416639,29.641433715820312,,240.55968570709229,12,,"a table with a cake , fruit and a plate of fruit",BLIP-base,1,""
2025-12-12 21:31:56,blip_onnx_local,BLIP (Local),Local,000000002157,3,1170.482539,1167.458126,0.8543484987433887,24.266220092773438,,240.55968570709229,12,,"a table with a cake , fruit and a plate of fruit",BLIP-base,1,""
2025-12-12 21:31:57,blip_onnx_local,BLIP (Local),Local,000000002157,4,1187.661289,1182.809219,0.841990902003711,14.922134399414062,,240.55968570709229,12,,"a table with a cake , fruit and a plate of fruit",BLIP-base,1,""
2025-12-12 21:31:59,blip_onnx_local,BLIP (Local),Local,000000002157,5,1142.24168,1139.1246879999999,0.8754714676494733,9.144622802734375,,240.55968570709229,12,,"a table with a cake , fruit and a plate of fruit",BLIP-base,1,""
2025-12-12 21:31:59,blip_onnx_local,BLIP (Local),Local,000000002261,1,795.510859,792.010431,1.2570538650560394,9.207122802734375,,240.55968570709229,5,,"a man in the water",BLIP-base,1,""
